id,text,polarization,dialect_code,dialect_name,translated_text
eng_07bbf06f8b7ca313f2fd976634a71c25,"I dont believe that the hostage release would have ended this issue. Netanyahu has stated very clearly this is about wiping out Hamas which seems to be code for everyone in Palestine, Lebanon, Syria and Yemeni.",0,acw,Hejazi Arabic,ما أصدّق إن إطلاق سراح الرهائن كان بيخلّص المشكلة دي. نتنياهو قال بصراحة إن الموضوع عن القضاء على حماس، واللي يِبدو كأنه شيفرة لكل الناس في فلسطين، ولبنان، وسوريا، واليمن.
eng_7bd296c9242642da49eca3d1cec2a21f,"I dont believe theyre trying to maximize civilian casualties. Hamas clearly is doing so, though.",0,acw,Hejazi Arabic,ما أصدّق إنهم يحاولوا يزوّدوا عدد الضحايا المدنيين. بس حماس واضحة إنها تعمل كذا.
eng_c0a905fae31d9037d7b35e9e82c81160,"I dont ever want to hear the phrase defund the police again. Like, ever.",0,apc,North Levantine Arabic,"ما بدي أسمع جملة ""نوقف تمويل الشرطة"" مرة تانية. أبداً."
eng_6d91ffaa70c2f9907f1e5f4423c8e323,I dont recall an nra member stopping one either.,0,afb,Gulf Arabic,ما أتذكر إن فيه عضو من الـNRA وقف واحد بعد.
eng_717f3f5e25bb988c8b352d37c7d3b0d7,I dont think Donald Trump can the presidency as,0,acw,Hejazi Arabic,ما أظن دونالد ترمب يقدر يفوز بالرئاسة
eng_91c796dd7d117e524a793b0244b168e8,I dunno but i can tell you hell use his children as human shields so in a way he does technically have someone to guard is body xD,0,afb,Gulf Arabic,ما أدري بس أقدر أقول لك إنه رح يستخدم أولاده كدروع بشرية فبطريقة ما عنده شخص يحرس جثته xD
eng_a29548458fb89f2f73d32bbd104a8056,I helped elect 3 Republicans to Wisconsin Supreme Court,0,ar,Standard Arabic,ساعدت في انتخاب ثلاثة جمهوريين لمجلس محكمة ويسكونسن العليا
eng_fea429994539f1f41ce23c621ae1b6b4,"I hope Hamas sees this, bro!",0,arz,Egyptian Arabic,يا رب حماس تشوف الكلام ده يا أخي!
eng_113734445f66468f9bbc39dc88d269c9,I just know Kamala Harris be squirting.,0,ar,Standard Arabic,أعلم فقط أن كامالا هاريس تقوم بالقذف.
eng_38652f0ad22bc49c76cfb72737c1f937,"I mean he even apologized for calling Israel an apartheid state, so even that didnt rate in the long run.",0,acw,Hejazi Arabic,يعني هو حتى اعتذر على ما قاله وسمّى إسرائيل دولة فصل عنصري، فحتى هالشي ما مهَمّش على المدى الطويل.
eng_426edfa5b71238717dcb54fad354f37d,"I mean, the Democrats might as well actually start advocating for ""open borders""... I dont think it would make a difference.",0,apc,North Levantine Arabic,"يعني، ممكن الديمقراطيين فعلاً يبلشوا ينادوا بـ""حدود مفتوحة""... ما بظن رح يفرق شي."
eng_e6c82df8f9df06ccb76ab49959acb75c,I never imagined that KLDR will supply russia with military aid. The world is really changing.,0,ar,Standard Arabic,لم أتخيل أبدًا أن كوريا الديمقراطية الشعبية ستزوّد روسيا بمساعدات عسكرية. العالم يتغير حقًا.
eng_8f29d4bca58ef804371b2b5994acbc76,"I never thought ""Id agree"" with Mike Pence, but here I am.",0,apc,North Levantine Arabic,"ما عمرني توقعت إني ""بوافق"" مع مايك بنس، بس هون أنا."
eng_dbc28fd3e002990a568fabf3b40a0316,I pray for a ceasefire in Ukraine,0,apc,North Levantine Arabic,بدعيلهم لوقف إطلاق النار بأوكرانيا
eng_7eaaff99a8890c56f1409cc576b729cb,I seen someone call Aaron Rodgers Breitbart Starrgtf moe,0,arz,Egyptian Arabic,"شفت حد ينادي آرون روجرز ""بريتبارت ستارغتف مو"""
eng_5a0e7b59e3624eb67bae917bad9ae584,I suggest you look up what socialism is.,0,ar,Standard Arabic,أقترح أن تبحث عن معنى الاشتراكية.
eng_097e8c99674571abe8f148859b7fa2b1,"I think they and most people not on BlueSky really, really underestimate the danger. January 6 was not a ""real insurrection"" to these people.",0,apc,North Levantine Arabic,"أظن إنهم ومعظم الناس اللي مو عالـ BlueSky بحقّهم يستهينوا بالخطر بشكل كبير. بالنسبة لهول الأشخاص، 6 كانون الثاني ما كان ""تمرد حقيقي""."
eng_aceb20502268744f383bfbf29e9d4b8b,I think they will be swept out of office. They are allowing a whole series of things which were politically costly in the past. Im skeptical politics has changed enough or that voter fraudsuppression can overcome the backlash that is coming.,0,arz,Egyptian Arabic,أنا فاكر إنهم هيتطردوا من السلطة. هم بيسمحوا بسلسلة حاجات كانت قبل كده مكلفة سياسياً. أنا متشكك إن السياسة اتغيرت كفاية أو إن قمع تزوير الأصوات يقدر يتغلب على رد الفعل اللي جاي.
eng_72540d1085aef8eba392383cad4ab32e,"I think we may be entering a golden age for amazing propaganda, again. Im here for it. elon maga trump propaganda",0,afb,Gulf Arabic,أعتقد إننا ممكن نكون داخلين عصر ذهبي للدعاية الرهيبة، مرة ثانية. أنا هنا عشانه. إيلون ماجا ترامب دعاية
eng_a11756d7cd5365e0fefaea6baa3bbc5f,I thought he said he was going to build an iron dome missile defense shield for the East Coast and put Herschel in charge of that? thehill.compolicydefen...,0,arz,Egyptian Arabic,كنت فاكر إنه قال إنه هيبني قُبَّة حديدية للدفاع المضاد للصواريخ للساحل الشرقي ويحط هيرشل مسؤول عنها؟ thehill.compolicydefen...
eng_2d0ba14480bda5fa38d5e0696423bc57,I thought he was head of the US Iron Dome project.,0,afb,Gulf Arabic,كنت أعتقد إنه رئيس مشروع القبة الحديدية في أمريكا.
eng_835e82a3053b21cfcbc38e5d6a85ee71,I totally agree with this statement and I think that filter bubbles are a lot more frequent in highly partisan areas. I wonder if swing states like Wisconsin experience less of filter bubbles due to more diverse viewpoints. UWJ201 317,0,apc,North Levantine Arabic,أنا متفق تمامًا مع هالبيان وبظن إن فقاعات التصفية بتكون أكتر شيوعًا بمناطق متشددة سياسياً. بتساءل إذا ولايات متأرجحة متل ويسكونسن بتعاني أقل من فقاعات التصفية بسبب تعدد وجهات النظر. UWJ201 317
eng_0fbf1b878067d7b81a1365c765d053da,I wish Ukrainians got those amazing Iron Dome missile defence systems that seemed to protect Israel so well in the past,0,apc,North Levantine Arabic,بتمنى الأوكرانيين كانوا حصلوا على أنظمة القبة الحديدية الرائعة لحماية الصواريخ اللي كانت بتحمي إسرائيل كتير منيح بالفترة الماضية
eng_53b24ea807b20e7bb8751b658027c8bc,I would help refugees around the world,0,afb,Gulf Arabic,أساعد اللاجئين حول العالم
eng_75018823570326330e9b2f91e05a9eb5,"I write it off to all that illegal immigration. Ironic, huh?",0,arz,Egyptian Arabic,أنا بحطها على حساب كل الهجرة غير الشرعية دي. غريب، مش كده؟
eng_d64cb48aa9d2674f131d8204b236fb48,"IAF intercepts missile fired from Yemen, IDF commander injured in West Bank vehicle explosion @URL",0,ar,Standard Arabic,القوات الجوية الإسرائيلية تعترض صاروخًا أُطلق من اليمن، وأصيب قائد بالجيش الإسرائيلي جراء انفجار مركبة في الضفة الغربية @URL
eng_115aa1ec7081c4a1eb89e37c092138d1,ice cream ice cream ice cream,0,ar,Standard Arabic,آيس كريم آيس كريم آيس كريم
eng_63d42d647d13e99412ae018cc291bbb3,ice fiveee ice five ice fiiiiive ice five,0,afb,Gulf Arabic,آيس فايف—آيس فايف—آيس فاايڤ—آيس فايف
eng_c5405123b39a05d7389ee06a0338ef3a,Ice Ice Ice Lipton Ice Tea KeremLiptonIceTea,0,apc,North Levantine Arabic,آيس آيس آيس ليبتون آیس تي كرم ليبتون آیس تي
eng_6e6212db41ec946d01ba7032f564d3fc,Ice ice ice lipton ice tea TheB√ºrsinBirthday,0,apc,North Levantine Arabic,آيس آيس آيس ليبتون آيس تي ذا بيرسن بيرثداي
eng_a33c476b8b41c4d38d7260d6cd20458b,ice knowyourrights immigration immgrants lamigra humanrights holdtheline,0,ar,Standard Arabic,الهجرة غير الشرعية اعرف حقوقك الهجرة المهاجرون الهجرة السلطات حقوق الإنسان تمسك بالخط
eng_8d3210e44ec8734c748e4ed1557f4373,"Ice Storm Coats Part of North Dakota, Leads to Vehicle Accidents",0,ar,Standard Arabic,عاصفة جليدية تضرب أجزاء من داكوتا الشمالية وتتسبب في حوادث مرورية
eng_f50030d74497a5ef30ba554d7afe6617,Idaho joins move against woke capitalismThe Lewiston,0,ar,Standard Arabic,"أيداهو تنضم إلى التحرك ضد الرأسمالية الواعية
لويستون"
eng_31d2b0d0417e5d1b2e36bee12b12f8ed,IDF attacks surgically on terrorists from hamas.,0,arz,Egyptian Arabic,الجيش الإسرائيلي بيهاجم إرهابيين من حماس بضربات دقيقة.
eng_cbc88cbb5a8e0dd2c8a90325469be25c,IDF ground forces take over Hamas stronghold in northern,0,apc,North Levantine Arabic,القوات البرّية للجيش الإسرائيلي تسيطر على معقل حماس بالشمال
eng_2d1f3cf30ae8a3e03f934d4c75e4cd38,IDF is accused of killing her. How can the IDF investigation be independent?,0,arz,Egyptian Arabic,الجيش الإسرائيلي متهم إنه قتلها. إزاي تحقيق الجيش يكون مستقل؟
eng_d825485f28497fe713ab4356096c51ba,IDF Kills Terrorist Who Paraded Shani Louks Naked Body,0,arz,Egyptian Arabic,الجيش الإسرائيلي يقتل إرهابي كان عارض جسد شاني لوكس عريانًا
eng_7498655799d5e4576b157c9f26e90fe1,IDF presents evidence misfired Gazan rocket caused,0,acw,Hejazi Arabic,الجيش الإسرائيلي يعرض أدلة إن صاروخ من غزة أخطأ مساره وتسبب في الحادث
eng_9b040a34fc8ea66733ad3d3da31e0744,IDF says it has captured Hamas parliament,0,arz,Egyptian Arabic,الجيش الإسرائيلي بيقول إنه استولى على برلمان حماس
eng_a903e629b12f4821d5eff73ee39de261,IDF....finish the mission. Kill them all,0,arz,Egyptian Arabic,الجيش الإسرائيلي... خلص المهمة. اقتلهم كلهم.
eng_6b9dea2827e148b8a07fac0334dc954a,IDKshes taking on Musk and H1B visas as not part of s anti immigration stance,0,afb,Gulf Arabic,ما أدري، هي تتناول ماسك وتأشيرات H1B وكأنها مش جزء من موقفها المعادي للهجرة
eng_6c3cf44fd648052579897a417d1f6ac1,If I remember he had been very specific for some time about Nato expansion along with experts in the west,0,arz,Egyptian Arabic,لو فاكر، كان واضح جدًا من فترة بخصوص توسع الناتو مع خبراء غربيين.
eng_ddcbc706319b200e62f19f4524639b3f,If you think a Jewish state is racist why would you call for a Palestinian state without Jews.,0,apc,North Levantine Arabic,إذا بتعتقد دولة يهودية عنصرية ليش بتطالب بدولة فلسطينية من دون يهود؟
eng_4dae59235961e5c90705ddbab0e8c78a,If zelensky dies I might cry,0,afb,Gulf Arabic,إذا زيلينسكي مات يمكن أبكي
eng_dfc12f015c0f8c51a93196fa60dfb793,Ill watch MSNBC if Elon buys it. Pretty much the only way. Lol.,0,acw,Hejazi Arabic,بحضر MSNBC لو إيلون اشتراه. تقريبًا هذي الطريقة الوحيدة. ههه.
eng_c8240fd67d39f27014a3a47dff016f5f,Illegal immigration is a secured right on the constitution?,0,ar,Standard Arabic,هل الهجرة غير الشرعية مضمونة كحق في الدستور؟
eng_bf4cbed3e03d7c62a75d22f3c204abab,Im an IsraeliAmerican who attended Brandeis,0,acw,Hejazi Arabic,أنا أمريكي إسرائيلي حضرت جامعة براندايس
eng_0df602e9d67d2dabc043f61a0d89a6ce,Im not a snowflake. Im an ice storm.,0,arz,Egyptian Arabic,أنا مش ورقة ثلج. أنا عاصفة تَلج.
eng_6ec73815008494b8c48125690dc5e6dc,Im not from the West Bank. But thx.,0,ar,Standard Arabic,لست من الضفة الغربية. لكن شكرًا.
eng_bf9100854faf3ea5c2f3a379a597d94d,"Im not sure how hes ""failing"" border security if theyre stopping more people than before.",0,arz,Egyptian Arabic,"مش فاهم إزاي هو ""فاشل"" في تأمين الحدود لو هم بيوقفوا ناس أكتر من قبل."
eng_301ca8e5ab6cfc33b83675ecb74ca547,Image makers However turkey host Hamas.,0,acw,Hejazi Arabic,صانعي الصور، لكن تركيا تستضيف حماس.
eng_79202d286b5dedab8c2f06001c763ee6,Imperialism and colonialism. Thats my problem.,0,arz,Egyptian Arabic,الامبريالية والاستعمار. دي مشكلتي.
eng_fec9213145525b2556f21bd811c6b082,"In a rare action against Israel, US says extremist West Bank",0,arz,Egyptian Arabic,في إجراء نادر ضد إسرائيل، الولايات المتحدة تقول إن هناك متطرف في الضفة الغربية
eng_64fa6b7a7ac9854d09b77dacf7d3839f,In aggregate this is true but I dont want to rejoice in collective punishment of anyone and this includes our more vulnerable compatriots,0,apc,North Levantine Arabic,بالمجمل هالشي صحيح بس ما بدي أفرح بعقاب جماعي لأي حدا وهالشي بيشمل رفقانا الأكتر ضعفًا
eng_7d87f02009157274b3654e036fbd6c9c,"In court, Michigan Republicans tie elector plan to Trumps",0,ar,Standard Arabic,في المحكمة، يربط الجمهوريون في ميشيغان خطة المندوبين بترامب
eng_b9fe06ee3ae9f8b27b132c040b53cf48,"In first, Israeli soldiers and CentCom Marines train",0,ar,Standard Arabic,في البداية، يتدرب الجنود الإسرائيليون ومشاة البحرية المركزية الأمريكية
eng_100c9f2c9c99ee2bbfc17c65ced61eb2,"In France, pope slams alarmist propaganda that fuels",0,ar,Standard Arabic,في فرنسا، البابا ينتقد الدعاية المثيرة للذعر التي تغذي
